movieId,title,genres,tmdbId,director,top_3_cast,overview,poster_path
70708,Tetro (2009),Drama|Mystery,11928.0,Francis Ford Coppola,Vincent Gallo|Alden Ehrenreich|Maribel Verdú,"Tetro est un homme sans passé. Il y a dix ans, il a rompu tout lien avec sa famille pour s'exiler en Argentine. À l'aube de ses 18 ans, Bennie, son frère cadet, part le retrouver à Buenos Aires. Entre les deux frères, l'ombre d'un père despotique, illustre chef d'orchestre, continue de planer et de les opposer. Mais Bennie veut comprendre. À tout prix. Quitte à rouvrir certaines blessures et à faire remonter à la surface des secrets de famille jusqu'ici bien enfouis.",https://image.tmdb.org/t/p/w500/t2FKTAf9aQoRgU0Z5KTJJwBfDCF.jpg
70728,Bronson (2009),Action|Comedy|Drama|Thriller,18533.0,Nicolas Winding Refn,Tom Hardy|Matt King|James Lance,"1974. Livré à lui-même, Michael Peterson, 19 ans, cherche à faire la Une des journaux: rêvant de devenir célèbre, il tente de braquer un bureau de poste avec un fusil à canon scié qu'il a lui-même bricolé. Rapidement interpelé, il est d'abord condamné à 7 ans de prison. À ce jour, il a passé 34 années en prison, dont 30 en isolement cellulaire. La métamorphose de Mickey Peterson en Charles Bronson, devenu le détenu le plus dangereux d'Angleterre.",https://image.tmdb.org/t/p/w500/6NF2do8CeQzaNQVpJ993Ek9EP8X.jpg
70862,It Might Get Loud (2008),Documentary,22492.0,Davis Guggenheim,Jimmy Page|The Edge|Jack White,"Rencontre au sommet entre trois virtuoses de la guitare électrique : Jimmy Page de Led Zeppelin, The Edge de U2 et Jack White des White Stripes. Une plongée au coeur de l'instrument, riche en riffs saturés.",https://image.tmdb.org/t/p/w500/86gtHYU7vRnTBcnOu0YxdZuDGhM.jpg
70932,My Life in Ruins (2009),Comedy,23049.0,Donald Petrie,Nia Vardalos|Richard Dreyfuss|Αλέξης Γεωργούλης,"Perdue dans sa vie, Georgia a fini par accepter un job de guide touristique en Grèce. Mais loin de partager son érudition avec des passionnés, elle promène des touristes que seules les plages ensoleillées intéressent. Démotivée, rabâchant ses connaissances à des gens qui n'en ont rien à faire, elle est à deux doigts de se retrouver sur la touche.Lorsque son nouveau groupe arrive, elle est gâtée... Entre la famille en guerre, les vieux kleptomanes, celui qui passe son temps à envoyer des mails à son travail, quelques autres du même genre et le boute-en-train de service, Georgia est certaine d'avoir décroché le gros lot. Ce groupe-là est vraiment le pire de tous, et tout se met à aller de travers. Rien ne lui sera épargné. Pourtant, la catastrophe annoncée pourrait bien être la chance de sa vie...",https://image.tmdb.org/t/p/w500/e7IXQrw4vecQ24s1HelJSE3iGgG.jpg
70946,Troll 2 (1990),Fantasy|Horror,26914.0,Claudio Fragasso,Michael Stephenson|George Hardy|Margo Prey,"La famille Waits passe leurs vacances dans la ville de Nilebog. Rapidement, leurs vacances tournent au cauchemar, car la ville est infestée de gobelins végétariens qui veulent transformer la famille en plantes pour les manger.",https://image.tmdb.org/t/p/w500/wTY3RHrGygKb1ueoU96FVE1hp2T.jpg
70984,Taking Woodstock (2009),Comedy,26320.0,Ang Lee,Demetri Martin|Imelda Staunton|Henry Goodman,"En 1969, Elliot, décorateur d'intérieur à Greenwich Village, traverse une mauvaise passe et doit retourner vivre chez ses parents, dans le nord de l'État de New York, où il tente de reprendre en mains la gestion de leur motel délabré. Menacé de saisie, le père d'Elliot veut incendier le bâtiment sans même en avoir payé l'assurance alors qu'Elliot se demande encore comment il va enfin pouvoir annoncer qu'il est gay... Alors que la situation est tout simplement catastrophique, il apprend qu'une bourgade voisine refuse finalement d'accueillir un festival de musique hippie. Voyant là une opportunité inespérée, Elliot appelle les producteurs. Trois semaines plus tard, 500 000 personnes envahissent le champ de son voisin et Elliot se retrouve embarqué dans l'aventure qui va changer pour toujours sa vie et celle de toute une génération.",https://image.tmdb.org/t/p/w500/aXqhid5njQk9g2kvizpI14WAcDg.jpg
70990,If These Walls Could Talk (1996),Drama,35203.0,Cher,Demi Moore|Sissy Spacek|Cher,"Trois femmes ayant vécu dans la même maison à trois époques différentes (1952, 1974 et 1996) partagent le même problème : elles doivent faire face à une grossesse imprévue et prennent la difficile décision d'avorter.",https://image.tmdb.org/t/p/w500/5foda9jN8pAM9zvKP5iFdITepWj.jpg
70994,Halloween II (2009),Horror|Thriller,24150.0,Rob Zombie,Scout Taylor-Compton|Malcolm McDowell|Tyler Mane,"Michael Myers est un tueur psychopathe. Depuis ses dix ans, il croupit dans un asile psychiatrique. Devenu adulte, il n’a qu’une obsession : retrouver sa sœur Laurie. Échappé de l’asile, plus sauvage et terrifiant que jamais, Michael entame une traque jalonnée de cadavres...",https://image.tmdb.org/t/p/w500/iKnDJrIqc9Q5e4ZZGLFUpw0co6o.jpg
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,25376.0,Juan José Campanella,Ricardo Darín|Soledad Villamil|Pablo Rago,"Le 21 juin 1974, en Argentine, à Buenos Aires, Benjamin Espósito, fonctionnaire fédéral de la cour d'assises, enquête sur le viol suivi d'assassinat de Liliana Coloto, une jeune institutrice. En 1999, 25 ans plus tard, retraité, il décide d'écrire un roman basé sur cette affaire « classée » dont il a été témoin et protagoniste. Ce travail d'écriture le ramène à ce meurtre qui l'obsède depuis tant d'années mais également à l'amour qu'il portait alors à sa jeune supérieure hiérarchique, Mˡˡᵉ Irene Menéndez Hastings, greffière en chef. Benjamin replonge ainsi dans cette période sombre de l'Argentine où l'ambiance était étouffante et les apparences trompeuses. Que va-t-il faire de son amour intact pour Irene et de sa détermination à démasquer l'assassin ?",https://image.tmdb.org/t/p/w500/fucZ0HnS7QKxnlVS1MB6ByIumds.jpg
71057,9 (2009),Adventure|Animation|Sci-Fi,12244.0,Shane Acker,Elijah Wood|Christopher Plummer|Martin Landau,"Dans un futur proche, la Terre a été ravagée par une grande guerre entre les hommes et les puissantes machines qu'ils avaient créées. Sachant l'humanité condamnée, un scientifique crée 9 petites créatures, fragiles et sans défense à partir d'objets divers ramassés dans les décombres. Incapables de s'opposer aux machines, ils ont formé une petite communauté survivant au jour le jour dans les décombres. Mais le dernier né de cette famille, le Numéro 9 a une mission. Il détient en lui la clé de leur survie et devra convaincre ses camarades de quitter leur refuge de fortune pour s'aventurer au coeur du royaume des machines. Ce qu'ils vont découvrir en chemin représente peut-être le dernier espoir de l'Humanité.",https://image.tmdb.org/t/p/w500/h7uO28IWKtIIXhPWKvVdFOaPcSq.jpg
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,22494.0,Gareth Carrivick,Chris O'Dowd|Dean Lennox Kelly|Marc Wootton,"Trois losers se retrouvent dans un pub où ils ont leurs habitudes : Ray, obsédé par les voyages dans le temps, Toby, fondu de cinéma, et Pete, un grand cynique. Au cours de cette soirée par comme les autres, ils vont vivre d'étranges expériences temporelles avec Cassie, une jeune fille qui déclare surgir du futur.",https://image.tmdb.org/t/p/w500/mGMqIeJcMJCg1DYc6Ph4Vi1MxUf.jpg
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,37903.0,Michael Haneke,Christian Friedel|Ernst Jacobi|Leonie Benesch,"Un village protestant de l'Allemagne du Nord à la veille de la Première Guerre mondiale (1913/1914). L'histoire d'enfants et d'adolescents d'une chorale dirigée par l'instituteur du village et celle de leurs familles : le baron, le régisseur du domaine, le pasteur, le médecin, la sage-femme, les paysans... D'étranges accidents surviennent et prennent peu à peu le caractère d'un rituel punitif. Qui se cache derrière tout cela ?",https://image.tmdb.org/t/p/w500/dk6whemmKW8DIDI11up7z4csGJu.jpg
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,17445.0,Lauren Montgomery,Christopher Meloni|Victor Garber|Michael Madsen,"Hal Jordan rejoint la prestigieuse corporation des Green Lantern, créée il y a bien longtemps par des gardiens immortels. Au service d’une cause interplanétaire, il doit désormais assurer la sauvegarde de l’ordre, et plus généralement de la paix. Sinestro est disposé à prendre la jeune recrue sous son aile. Contrairement à la plupart des gnomes, il apprécie la compagnie des humains, dont il admire l’esprit et le mépris naturel envers l’autorité. Les voici donc partis à la poursuite de l’assassin d’Abin Sur, l’ancien détenteur de l’anneau et véritable sommité chez les Green Lantern...",https://image.tmdb.org/t/p/w500/dw0nBD3Tqx8N0cQMwbAvcQcwivE.jpg
71131,"Most Hated Family in America, The (2007)",Documentary,63581.0,Geoffrey O'Connor,Louis Theroux|Fred Phelps|Shirley Phelps-Roper,,https://image.tmdb.org/t/p/w500/9aTeydMIjlzZkhTl7LANlhoErPc.jpg
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,19898.0,Christian Alvart,Ben Foster|Dennis Quaid|Cam Gigandet,"Deux astronautes, le lieutenant Payton et le caporal Bower, se réveillent dans leur gigantesque vaisseau spatial après un long séjour en hyper-sommeil. Désorientés et plongés dans le noir, ils ne se souviennent ni de leurs identités ni de leur mission. Les seuls sons qui leur parviennent sont des vibrations provenant du cœur du vaisseau. Le caporal Bower part en exploration et ne tarde pas à découvrir quelques survivants qui vivent cachés, traqués par d'effroyables créatures. Ensemble ils vont essayer de découvrir ce qui s'est réellement passé lors de cette mission...",https://image.tmdb.org/t/p/w500/bSVu5FxpPdKpLtpQg2ZyMqNE1RC.jpg
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,72083.0,Juan Antonio Bardem,Lucia Bosè|Alberto Closas|Bruna Corrà,"Épouse d’un riche industriel, Maria-José est la maîtresse d’un intellectuel, professeur d’université, Juan. Au cours d’une promenade en voiture avec lui, elle écrase un ouvrier à bicyclette et prend la fuite. Tandis que son amant est bouleversé par ce drame, elle ne redoute qu’un scandale public et s’inquiète des insinuations d’un maître chanteur, Rafà. Profondément tourmenté, Juan prend conscience de sa veulerie au contact des étudiants : il démissionne de l’université et demande à sa maîtresse d’aller à la police avec lui pour avouer leur responsabilité dans la mort du cycliste...",https://image.tmdb.org/t/p/w500/gCgH0kmHN8xMbi0ZYPkXgbYkDu4.jpg
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,10313.0,Grant Heslov,George Clooney|Ewan McGregor|Jeff Bridges,"Bob Wilton, un journaliste désespéré fait l'heureuse rencontre de Lyn Cassady, un soldat aux pouvoirs paranormaux combattant le terrorisme. Ils se rendent ensemble en Irak ou ils rencontrent Bill Django, le fondateur de l'unité, et Larry Hooper, soldat de l'unité qui dirige une prison.",https://image.tmdb.org/t/p/w500/4w4iC4sRg7hcP9t130gtOuzJJUU.jpg
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,17632.0,,,,
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,19994.0,Karyn Kusama,Megan Fox|Amanda Seyfried|Johnny Simmons,"Lycéenne dans une petite ville américaine, Jennifer est une beauté fatale à qui aucun garçon ne résiste. Cette bombe cache pourtant un petit secret : elle est possédée par un effroyable démon. Mangeuse d'hommes à tous les sens du terme, elle se transforme peu à peu en créature pâle, maladive et meurtrière… Needy, sa discrète amie d'enfance, va désespérément tenter de protéger les jeunes hommes de la ville, à commencer par son petit ami Chip…",https://image.tmdb.org/t/p/w500/zCj7pooszhVxBHCfVjtjPR68pkO.jpg
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,11323.0,Steven Soderbergh,Matt Damon|Scott Bakula|Joel McHale,"Quelle mouche a donc piqué Mark Whitacre ? Pourquoi un des cadres supérieurs les plus brillants du géant agroalimentaire Archer Daniel Midlands (ADM) décide-t-il soudain de dénoncer les pratiques de sa société et de devenir le chevalier blanc du consommateur ? Se prend-il pour un justicier ? Un héros ? Espère-t-il une médaille ou la reconnaissance éternelle du bon peuple ? Avant d'obtenir tout cela, Whitacre va devoir fournir au FBI des preuves concrètes des manœuvres illicites d'ADM. Porter un micro, jouer les agents secrets… L'ennui, c'est qu'il a tiré lui-même des profits non négligeables desdites manœuvres, et que son témoignage, pour le moins… fluctuant, risque fort de compromettre le travail des enquêteurs. Peut-on se fier à cet homme à l'imagination galopante ? Y a-t-il la moindre parcelle de vérité dans ses allégations ?",https://image.tmdb.org/t/p/w500/kZeqDCQdeg69mkSdJk9d9UK8eAW.jpg
71248,Extract (2009),Comedy,12569.0,Mike Judge,Jason Bateman|Mila Kunis|Kristen Wiig,"Joel, propriétaire d’une usine d’extraits parfumés, mène une existence en apparence parfaite. Mais, insatisfait de sa vie conjugale, il aimerait bien avoir une aventure avec Cindy, sa nouvelle employée. Il paie donc un gigolo pour qu’il séduise sa femme et qu’elle le trompe la première, afin d’ensuite passer à l’acte sans remords. Joel ignore que Cindy est en fait une voleuse compulsive, entrée à l’usine dans le but de séduire un employé ayant récemment eu un grave accident de travail. Elle désire encourager ce dernier à intenter une poursuite qui le rendra riche, mais causera sans doute aussi la faillite de l’usine…",https://image.tmdb.org/t/p/w500/cjen0vxjybwItQPH3NNCJuME2MY.jpg
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,19912.0,David R. Ellis,Bobby Campo|Shantel VanSanten|Nick Zano,"Alors que Nick et ses amis s'apprêtent à s'amuser devant une course automobile, celui-ci a une prémonition horrifiante : un terrible concours de circonstances fait voler en éclat une voiture de course, projetant des débris enflammés qui achèvent brutalement ses amis et fait s'écrouler sur lui une rangée des tribunes. En proie à la panique, Nick parvient à convaincre sa copine Lori et leurs amis Janet et Hunt de quitter les tribunes seulement quelques secondes avant la réalisation de son effroyable vision...Persuadé d'avoir échappé à la mort, le groupe d'amis semble avoir une seconde chance, mais malheureusement pour Nick et Lori, ça ne fait que commencer. Alors que ses prémonitions se poursuivent et les survivants commencent à mourir les uns après les autres - de façon de plus en plus brutale - Nick doit trouver le moyen d'échapper à la mort une fois pour toute, à moins d'atteindre, lui aussi, sa destination finale.",https://image.tmdb.org/t/p/w500/f5WuHcfoQTP0ZT9p9qipDYk7b9I.jpg
71254,Gamer (2009),Action|Sci-Fi|Thriller,18501.0,Brian Taylor,Gerard Butler|Amber Valletta|Michael C. Hall,"Dans un futur proche, les nouvelles technologies ont fait évoluer le jeu vidéo. Le principe créé pour le jeu ""Les Sims"" est appliqué à des êtres humains qui sont manipulés par des joueurs en ligne. Le milliardaire Ken Castle a créé le divertissement ultime : ""Slayers"", un jeu vidéo dans lequel des condamnés à mort, guidés à distance par des joueurs en ligne, s’entre-tuent lors de combats diffusés sur les écrans du monde entier. S'ils survivent à 30 épreuves, ils retrouveront leur liberté. Kable, téléguidé par Simon, un ado fan de réalités virtuelles est aujourd'hui la star du jeu. Mais Kable ne s'appartient pas : arraché à sa famille, emprisonné et forcé à combattre contre sa volonté, ce gladiateur des temps modernes doit survivre assez longtemps pour s'échapper du jeu et regagner sa liberté...",https://image.tmdb.org/t/p/w500/uzACwNT6mKQK5pySgYYIz5olh3C.jpg
